Orders,Total Matches,Shares Sold,Dollars Traded,Time
2.337088,1551.274864,102754,102772
1.374052,2387.329731,102882,102889
3.511426,98.428891,103019,102967
1.942377,2670.340869,103149,103152
2.543131,115.382869,103243,103286
4.064561,26.364730,103394,96315
3.680721,200.465346,103517,103501
3.111626,4156.146979,103640,103634
1.540431,3762.830223,103745,103768
3.859947,435.890555,103895,103630
1.556362,2230.620944,104021,104024
2.390299,1941.431286,104150,104141
1.046678,1347.554334,99024,104267
2.424571,2957.929801,104386,104381
2.420066,99.596516,104538,104541
2.184119,3442.849983,104661,104675
3.749505,271.368621,104799,104798
3.107588,2775.726926,104963,104964
1.484326,1274.998877,104484,105082
2.910053,1760.137601,105202,105201
3.240357,311.071110,105360,105309
3.754797,940.194006,105495,105265
2.148467,84.001769,105342,105625
1.496200,378.002941,104443,105767
2.990346,1608.543407,105893,105823
3.495645,443.516590,106027,105701
1.074157,1205.215991,106146,106158
3.819026,169.013280,106294,106221
1.848548,2718.220193,106404,106416
3.793468,1987.237837,106542,106496
2.008467,1226.005701,106672,106681
1.793672,145.132312,106775,106792
2.689925,1447.801054,106908,106904
2.993833,988.705725,107036,107034
2.158174,2936.915434,107154,107139
1.814418,602.831953,107278,107284
2.140754,1953.988757,107405,107410
2.747226,1070.371905,107554,107548
3.889794,3741.377080,107659,107658
3.397130,674.265269,107769,107768
2.176975,288.688481,107895,107892
2.676572,1638.066811,108010,108002
4.040702,1100.495271,108136,106812
2.126986,539.850458,108253,108255
3.310548,1738.362279,108358,108348
2.829229,1046.628806,108455,108464
1.272906,176.979165,108496,108593
3.628136,313.185215,108706,108699
3.692123,1720.930212,108820,108810
3.147429,621.397422,108942,108945
1.797329,1099.236268,108637,109077
3.525219,20.983131,109203,109170
1.885117,2257.555453,109299,109337
4.072125,141.860037,109478,109148
2.473493,156.634502,109613,109609
2.579886,3666.661328,109718,109730
1.161399,2231.433629,109856,109867
2.123167,1982.505719,109987,109991
1.032537,669.891144,110118,110120
2.877613,4333.011231,110243,110240
3.357460,85.108195,110346,110342
1.502585,155.422459,110447,110480
2.792478,670.013876,110639,110638
2.073104,575.417563,110748,110747
2.457970,1529.722019,110868,110865
1.618496,2097.955463,111004,111008
3.499618,2296.540561,111138,111119
3.726801,576.813751,111271,111216
3.871938,495.415428,111400,111384
3.436477,210.449519,111511,111515
2.753806,2183.547712,111660,111654
1.905129,1941.737117,111794,111798
1.782589,1147.406268,111909,111920
1.883791,1686.229374,112006,112026
2.474968,1235.306460,112152,112153
1.646414,464.136291,112289,112292
2.086232,1813.066412,112407,112438
2.492873,580.459207,112550,112545
3.980809,403.811423,112678,112542
1.527864,1367.549113,112800,112809
1.888904,1416.106950,109551,112908
1.164961,1161.250614,112990,113028
3.312781,1787.984618,113178,113175
2.266118,421.793526,113154,113315
1.459330,2252.363958,113424,113426
3.946814,751.800390,113565,113208
1.555637,1055.300437,113669,113674
1.632830,568.618887,113529,113807
2.240659,1111.166001,113917,113920
3.755480,596.302264,114033,114004
3.244397,1574.275808,114163,114155
3.449801,714.625821,114281,114255
1.053876,273.321806,107143,114397
1.795624,2005.384313,114523,114525
1.625856,110.436705,114502,114639
2.067971,505.883132,114768,114769
3.307670,2918.461680,114888,114891
2.937735,2157.509503,115009,115020
2.465969,1900.230752,115122,115124
3.566169,273.985712,115247,115249
3.331053,1286.145942,115377,115373
1.081395,284.822602,115415,115497
3.891374,955.630318,115630,115593
1.878806,214.570229,115726,115767
3.137995,1086.829869,115900,115890
2.003619,639.534947,115909,116014
2.550142,1903.966533,116131,116139
1.843230,2697.053507,116241,116252
1.202913,1008.994233,116376,116386
2.515036,2028.233103,116503,116501
2.941270,802.495316,116640,116601
1.054333,2492.370864,116741,116742
3.081561,3175.606970,116879,116861
1.111552,1984.313026,116992,117004
3.871879,1065.227548,117152,116952
3.731317,1191.322161,117267,117260
3.395358,2580.237484,117398,117399
2.219349,1006.399583,117532,117530
2.551836,143.483049,117659,117655
3.476880,942.948993,117790,117776
2.855351,276.863755,117881,117908
4.114208,505.283224,117989,102056
3.781779,1327.273706,118134,118117
1.086826,1025.111129,118271,118275
3.806962,354.878838,118414,118181
3.648371,1608.020125,118545,118499
1.594801,920.611337,118537,118670
1.495928,2118.679387,118778,118791
2.990773,1904.300789,118892,118896
1.554351,73.255600,118977,119002
3.363934,481.730952,119133,119078
1.559803,2590.301328,119240,119247
1.202227,693.678728,119251,119386
3.988264,2033.505642,119507,119263
3.680825,1004.230351,119637,119599
1.244360,169.088921,119758,119777
2.411477,2881.920317,119891,119889
1.091226,2367.356292,119898,120035
1.707538,409.710505,119661,120147
2.077032,439.256511,120249,120266
1.800540,78.094482,120382,120410
2.971800,2135.954672,120552,120487
2.234431,44.314063,120652,120673
3.364223,169.940536,120807,120796
1.252182,1659.127037,120927,120940
1.264311,1968.988241,120945,121053
2.838539,106.451842,121179,121154
3.273134,895.533411,121320,121322
1.707840,540.016726,121451,121452
2.731338,1497.477532,121576,121573
1.709853,2905.887489,121604,121708
2.226073,79.643806,121841,121830
3.928719,746.458269,121986,121832
3.609980,1135.317959,122124,122111
2.394931,111.591936,122214,122256
1.063897,2172.974554,122235,122356
2.973152,1680.038233,122490,122467
3.494197,264.481609,122606,122515
2.464226,1314.180493,122752,122750
1.351256,1061.233647,122864,122887
3.790072,2248.899854,123008,122915
1.878532,811.026101,123124,123149
3.322788,462.644771,123292,123290
1.901071,2953.603699,123407,123415
2.209923,4143.299374,123531,123530
3.165629,623.012411,123688,123682
2.448486,530.257241,123808,123810
3.642881,2200.923321,123937,123934
1.422466,732.779793,124063,124064
2.823215,2264.524685,124184,124178
2.812312,2254.437636,124315,124300
1.851393,179.166322,124426,124460
2.390007,2819.661637,124549,124577
2.018974,361.251151,124715,124717
3.887891,2431.007606,124852,124810
2.370952,450.309038,124978,124971
1.320706,2385.436694,125096,125112
3.458375,1789.879797,125233,125212
2.805882,732.026497,125367,125352
1.484837,417.531185,125488,125489
2.876806,467.563863,125596,125593
4.017306,2864.428812,125708,125448
2.527140,726.492228,125859,125862
3.324711,1109.642492,125980,125958
1.073851,787.500269,126103,126109
1.174222,1412.987983,126222,126227
1.180782,620.292350,126332,126343
1.950214,943.060631,126450,126459
3.132778,2773.530305,126581,126572
2.914746,890.695971,126699,126690
1.837946,1617.969204,126831,126852
1.897561,66.453939,126965,126970
3.389214,1284.805581,127102,127042
1.243578,1019.962131,127219,127221
2.883334,818.145135,127385,127375
2.446240,1542.147240,127509,127513
3.028843,237.023999,127643,127626
2.442467,993.464278,127782,127776
3.238798,541.056644,127924,127921
2.692225,369.119128,128023,128053
1.971841,399.388606,127947,128181
3.845045,2040.976529,128300,128296
3.200470,1026.758776,128432,128431
3.403383,329.161676,128583,128563
1.442696,250.325105,128543,128702
1.066410,709.714301,128813,128824
1.676939,1982.081760,128888,128938
2.300358,2326.981778,129078,129080
1.822459,2034.766573,129101,129204
1.750073,547.214977,129322,129324
3.571633,1389.024894,129467,129464
3.900039,456.005872,129588,129222
3.619511,1608.969794,129725,129724
3.139677,531.536370,129858,129845
1.184479,87.222717,129968,129971
3.084844,50.304744,130084,130089
2.674119,629.000380,130233,130228
2.531634,2009.224030,130356,130333
1.777579,809.573795,130477,130488
1.969365,110.115470,130605,130628
3.750057,203.889215,130754,130501
1.412597,1661.094094,130846,130871
1.834890,2492.436847,130895,131008
2.744883,2674.637761,131144,131140
3.711041,57.678914,131260,131259
2.604718,83.712116,131402,131406
2.076530,97.708757,131539,131543
3.182296,702.379433,131671,131663
4.003570,2485.549000,131763,131669
1.051291,698.114376,131887,131902
2.829574,870.314839,132050,132031
2.921909,1649.836686,132180,132176
3.774936,388.024030,132293,132093
3.535991,3449.076373,132409,132356
3.335073,631.417301,132520,132508
3.474891,43.577426,132654,132656
2.131506,464.769486,132771,132780
3.735208,480.146579,132915,132881
1.809245,193.714361,132775,133062
3.312096,283.873974,133185,133070
3.429298,2154.290613,133313,133301
1.241476,2500.683480,133410,133435
2.133814,3323.853017,133543,133575
2.313666,1598.434176,133681,133703
3.570961,749.071278,133829,133818
2.436806,3849.128806,133937,133943
3.853700,2576.687034,134074,133452
1.582789,763.488194,134208,134220
3.078586,532.444005,134330,134320
1.109139,2837.821136,134440,134466
1.113198,1011.867397,134326,134586
2.700568,16.895625,134699,134716
1.989654,179.858602,134839,134842
3.966181,812.824885,134978,134821
1.587309,2071.470445,134930,135113
3.667217,2251.901885,135237,135048
1.190484,4600.269841,135353,135356
3.550653,3743.583653,135479,135448
3.964222,82.428318,135596,135488
3.621169,1839.857064,135736,135722
2.566566,780.550525,135869,135867
1.744389,433.114286,135830,136000
1.122137,1928.832395,136111,136124
3.411554,2510.078744,136233,136221
3.898373,2175.244485,136336,136313
3.180747,4049.109931,136483,136481
3.077807,252.883655,136606,136616
4.018436,611.317869,136741,136482
3.324269,575.847916,136890,136871
3.769189,805.473533,137012,136888
1.415962,2951.996903,137108,137132
3.322338,380.522032,137260,137253
3.064094,460.646773,137400,137397
3.110647,292.914376,137535,137505
3.024237,995.212096,137690,137688
1.534166,473.190168,137534,137798
2.552419,539.876260,137938,137942
2.084355,254.089158,138008,138048
3.694732,1576.093921,138194,138121
3.798758,1515.156965,138325,138317
2.803878,786.832461,138441,138444
1.894036,828.425290,138575,138581
3.739250,1472.968312,138713,138681
1.626721,89.538827,138844,138845
3.340122,222.371055,138994,138900
2.724383,1803.993015,139126,139115
2.633054,273.865840,139267,139265
2.960613,313.178885,139400,139385
1.498225,2220.531373,138847,139492
3.823963,732.297054,139617,139533
2.408864,2778.304488,139748,139754
1.085227,1509.165522,139880,139881
1.882122,74.548010,139920,140012
3.432124,607.954628,140144,140136
2.485764,2293.248962,140300,140309
1.782250,2703.523357,140431,140433
2.150005,115.200997,140537,140545
2.053981,2980.376744,140665,140667
3.538628,2422.682999,140800,140794
3.980033,9.732174,140917,140874
1.142541,417.832611,140106,141053
1.492012,341.174375,141190,141193
2.486634,1327.550188,141323,141317
2.035235,121.990306,141453,141458
3.010083,2102.803181,141572,141571
2.263248,291.011055,141698,141697
1.518361,268.430039,141633,141819
1.415292,718.974839,141773,141947
2.503399,1911.319356,142056,142058
2.662408,1930.117955,142201,142183
2.768432,1034.009002,142324,142322
3.229408,581.347571,142452,142458
1.857031,3226.995999,142573,142599
3.538519,568.507697,142737,142725
2.684565,2601.420917,142852,142849
2.935877,1350.155784,142996,142992
2.935204,710.655767,143130,143131
3.204905,1818.749230,143275,143156
2.522349,3423.480560,143399,143396
2.349196,224.676060,143523,143522
1.823734,2095.841493,143634,143651
2.589878,1117.721195,143784,143792
3.303256,165.800782,143919,143817
2.003854,271.068407,144047,144033
2.645523,868.847660,144177,144174
1.175265,584.031513,140633,144306
2.817237,800.192857,144431,144415
3.148160,76.831419,144544,144549
3.686370,673.298903,144682,144496
1.541060,694.718109,144811,144815
3.489950,687.701975,144917,144907
1.085554,2516.484246,145027,145050
2.378842,891.868644,145150,145146
3.306725,1541.255862,145297,145277
1.142532,727.023412,134087,145411
3.924622,1955.125102,145523,145450
3.415790,937.709081,145662,145631
3.979325,2974.870798,145777,144319
3.808226,955.732086,145899,145891
1.918351,738.263166,146026,146027
3.298501,1464.880487,146165,146157
3.327973,1962.547931,146294,146262
1.850767,869.902244,146405,146435
3.901999,10.231503,146559,146375
2.193896,1334.785422,146659,146679
3.864285,1631.951559,146812,146608
1.832735,2641.232762,145757,146939
3.001177,1032.171168,147081,147070
2.810724,246.208091,147207,147206
1.666360,383.580574,147323,147325
2.490417,475.587870,147443,147432
3.101814,597.170699,147565,147532
1.675964,3104.379223,147691,147697
3.890191,1819.806481,147800,147681
3.196798,1145.561042,147948,147943
3.622224,2404.624953,148080,148073
1.663485,1827.485937,148215,148229
2.283578,3388.178894,148347,148351
1.813325,973.301565,148456,148464
3.325468,590.582846,148595,148558
1.752386,1123.873889,148714,148715
3.300885,2622.880262,148854,148839
2.735284,1620.285541,148988,148983
2.108768,829.576200,149110,149108
2.238849,350.288464,149235,149246
2.566670,2650.947790,149388,149395
1.710913,2670.143284,149472,149498
2.797247,3302.020076,149640,149637
1.500911,1466.831992,149765,149782
2.985487,416.217494,149914,149902
1.799276,192.995366,148768,150035
3.471949,779.327321,150172,150092
1.957148,2435.950063,150291,150292
1.023363,1288.052434,150374,150413
3.441026,3924.202036,150556,150555
2.285908,2477.604360,150673,150698
2.121430,1221.543099,150794,150799
1.389161,268.547461,150924,150925
3.021833,226.349135,151030,151059
2.086824,1389.748777,150929,151165
2.297806,2411.321395,151293,151284
3.519359,235.737083,151427,151418
2.101728,1711.126108,151528,151524
2.977402,490.020431,151652,151650
1.536277,1218.597994,148699,151779
2.997562,1182.047251,151912,151908
3.545381,1466.637825,152064,152038
2.770003,4045.353944,152192,152193
3.217049,12.088932,152321,152322
3.438410,1625.509831,152414,152411
2.122717,1044.965351,152518,152571
2.770122,471.827765,152686,152680
4.001726,1541.654464,152819,152500
3.528505,240.732937,152926,152918
3.702664,606.425847,153052,153032
2.582201,982.498068,153194,153168
3.037530,564.817398,153319,153316
1.876679,2613.067046,153430,153446
4.071085,1020.061151,153568,150554
2.061773,1534.528890,153718,153732
1.474416,989.267898,153862,153863
1.905431,3512.779242,153842,153978
3.608499,145.246744,154103,154090
4.073861,3312.337948,154237,153717
1.095445,586.586484,154110,154336
2.732342,31.177260,154451,154459
2.959989,923.429574,154603,154594
1.843704,829.730853,154721,154736
1.872333,719.678956,154884,154886
1.688175,1167.297112,155002,155014
2.147493,3239.663105,155138,155139
3.908787,1302.791174,155254,155244
3.900299,2398.072704,155390,155373
3.075669,399.905383,155511,155521
1.248199,2355.991906,155620,155645
2.456401,777.188921,155736,155750
2.812733,887.606628,155880,155875
1.378323,863.413651,156012,156015
3.685691,1333.641714,156149,156130
1.684868,369.173440,156269,156272
1.563800,1517.838114,156308,156390
4.073391,473.808486,156510,156244
2.374697,231.254450,156647,156645
4.078251,1721.532795,156778,156671
2.661559,692.557909,156900,156759
2.650956,384.794558,157014,157015
1.211858,216.993680,155056,157143
2.575020,1432.239301,157269,157236
2.225123,2498.190712,157409,157407
3.389222,830.707225,157554,157548
3.312025,373.468820,157670,157660
2.637747,2365.949311,157793,157800
3.550255,308.173317,157947,157837
3.744875,75.304976,158077,158004
3.021878,447.055228,158200,158199
1.834344,34.048660,158333,158338
3.867022,2139.752127,158448,157319
1.600409,2611.982269,158566,158568
3.169226,1576.749306,158703,158701
3.118033,1164.394506,158817,158815
2.372161,201.753091,158948,158946
2.930423,140.260106,159074,159067
3.648852,734.868441,159201,159182
2.201495,1068.607283,159281,159335
1.972780,1217.239031,159464,159473
3.736864,2851.465806,159587,159523
1.885580,385.841717,159717,159722
2.996710,295.327041,159826,159811
3.790500,221.339973,159950,159797
2.406490,780.156239,160077,160080
1.952554,2681.788514,160209,160215
2.672540,3943.078588,160339,160343
3.558540,3155.718571,160475,160474
1.551658,478.008664,160592,160612
2.646341,789.065021,160747,160746
1.784016,2136.786302,160876,160880
1.982597,885.364354,160959,161017
2.401847,474.099997,161144,161148
3.625837,118.794459,161267,160758
3.018807,1372.194001,161387,161383
3.975487,1994.434163,161489,160659
1.102989,1519.318934,158613,161611
3.930788,1338.263072,161742,161588
2.573849,2434.945764,161844,161846
1.225656,1009.402530,161939,161976
3.232384,712.646619,162107,162072
3.191063,440.870725,162257,162193
2.262866,828.258831,162369,162362
3.057398,802.690359,162498,162478
2.841405,2350.435958,162610,162603
1.004736,2005.431791,162726,162727
1.089954,373.211141,159010,162837
3.914786,656.867214,162966,162342
2.203841,2590.198430,162978,163085
1.883471,141.577042,163214,163216
2.811415,284.857337,163342,163341
1.278289,621.546499,163485,163492
3.695901,695.413294,163610,163443
2.593281,823.875434,163743,163734
2.215316,415.067091,163874,163878
2.625579,1091.780878,163995,164009
1.954504,1352.139151,164073,164132
1.290211,1283.504854,164252,164265
1.669929,1817.976133,23243,164384
3.595273,926.390640,164512,164507
3.636462,2677.379075,164653,164623
1.357851,3047.650229,164769,164777
1.404963,87.997406,164898,164899
1.142716,1133.110291,165032,165036
1.233655,1958.896504,165120,165182
2.982584,1369.866259,165304,165299
2.308517,547.267899,165445,165436
3.181470,1565.077054,165581,165579
3.866748,1474.480950,165692,165375
1.784522,773.327046,165820,165821
1.702604,96.850285,165932,165944
3.837337,370.525651,166063,166062
4.049578,3506.260794,166198,166195
1.258984,423.052400,166082,166333
2.299992,269.312713,166429,166454
2.884214,315.405779,166572,166562
3.391504,601.523567,166713,166686
4.084053,171.104377,166848,160688
3.850022,2079.867997,166970,166938
1.109676,708.457984,167097,167110
2.336362,1445.086542,167219,167230
3.589654,1522.401597,167370,167339
3.651024,602.401709,167501,167371
3.425522,1320.124467,167624,167578
3.771876,900.831809,167769,167692
2.960166,3894.676166,167916,167898
1.924214,523.735856,167723,168024
1.547358,1429.689188,168151,168152
2.039824,879.774765,168252,168285
3.192965,1066.577144,168398,168390
3.018282,2152.547366,168515,168513
3.347418,482.990568,168629,168612
2.785047,991.988596,168748,168746
1.836236,920.738317,168852,168865
2.634265,374.041924,168996,168992
1.035679,3230.480129,169120,169134
2.796894,719.752473,169281,169271
2.247587,947.211655,169413,169393
1.074459,2746.217320,167868,169518
2.097540,216.038546,169604,169636
1.638112,2333.939608,169721,169761
1.302472,3878.789863,169882,169893
1.759823,2273.902167,169904,170020
2.948668,1237.599748,170131,170132
2.959039,1067.683767,170268,170262
3.979408,290.090427,170398,170189
2.077484,26.286439,170526,170535
4.042357,101.267837,170692,170625
3.893773,332.552196,170810,170714
1.959583,228.993654,170813,170932
1.804457,807.388190,170617,171040
2.049855,190.888291,171135,171169
1.743767,863.977221,171288,171289
2.173032,200.447544,171372,171431
3.295112,412.033117,171551,171546
1.859021,1661.830340,171462,171673
2.783216,2367.623461,171804,171803
1.435103,2256.714817,171941,171942
2.579140,342.904634,172050,172049
3.606670,491.708654,172176,172152
1.598061,449.437626,172279,172288
1.798739,2388.648772,169812,172414
2.721931,4428.369831,172537,172540
3.341684,1368.353959,172677,172669
3.561816,2803.970190,172779,172774
1.899987,475.004276,172895,172900
1.669402,1176.796236,172958,173015
1.206799,1811.728694,164677,173143
2.065204,1428.342978,173237,173249
2.967719,1104.326670,173381,173382
2.075258,856.730744,173495,173510
2.633562,1525.830630,173637,173614
1.459430,1655.892706,173728,173765
2.597090,2493.852741,173876,173888
1.806603,916.204103,173986,174041
1.391307,377.712040,174155,174156
3.448298,1416.248483,174268,174254
2.985392,2360.718367,174425,174415
1.594862,287.357744,174492,174548
1.456807,1611.655830,174644,174674
1.018491,1748.997206,174804,174811
2.222170,772.288327,174659,174929
3.947293,858.834646,175063,175052
3.271160,4818.658033,175173,175175
2.422197,1140.154420,175319,175310
1.834972,610.783267,174573,175438
1.444609,934.648715,175568,175570
2.357632,2968.255231,175676,175682
2.838378,856.771913,175806,175802
1.669415,863.899992,175922,175934
3.877930,2103.087192,176052,175390
2.673685,187.225647,176192,176167
2.683775,4034.254266,176315,176313
1.000564,1306.708674,176433,176439
2.277023,3636.022874,176555,176556
3.042666,1814.016834,176676,176671
1.361590,650.722155,176765,176780
2.308358,1170.467382,176906,176909
2.820414,2187.943577,177036,177031
3.238437,1690.800145,177163,177162
3.496184,2287.193503,177277,177275
1.011953,462.189884,177392,177403
2.355605,991.710660,177536,177542
1.246658,257.294185,177535,177667
2.129708,513.493290,177789,177778
1.750346,260.165969,177916,177919
1.101238,674.625892,177984,178021
3.753901,1772.559981,178148,178124
2.207929,1376.886375,178269,178274
4.103593,2397.910543,178409,140175
4.102518,83.983494,178546,178496
3.906208,117.358659,178687,178644
3.530715,759.922247,178798,178797
3.951635,292.904151,178945,178900
3.819624,478.051045,179073,179057
4.065162,471.587268,179193,178736
3.134660,110.832481,179348,179310
3.634451,2189.009871,179459,179423
3.647007,3341.623088,179616,179607
1.608485,619.400936,179663,179750
2.204032,2133.125312,179605,179865
1.207908,912.403154,178346,180017
1.025133,2500.360113,180128,180140
3.351695,3084.090998,180267,180254
2.953660,316.102450,180390,180389
1.503155,2470.808775,180505,180520
1.548961,36.738128,180639,180663
2.782008,1011.342111,180783,180789
1.272352,12.044260,180892,180929
1.781883,908.685707,181003,181051
2.061703,2099.151393,181182,181189
3.739515,2603.043464,181309,181272
2.339175,961.999616,181429,181430
1.759395,2555.764719,181536,181557
3.932267,1583.967294,181683,181477
2.441555,1369.505176,181812,181810
2.673437,2243.298659,181929,181923
2.560375,160.866663,182051,182064
1.419665,1694.078467,182160,182180
2.239446,2792.564791,182296,182308
2.594524,431.255600,182423,182422
1.403566,634.727575,182530,182536
3.179771,838.542748,182669,182522
2.346529,1508.567912,182813,182819
1.300303,1375.937737,182747,182942
2.404390,600.035383,183062,183072
2.822397,930.963350,183211,183206
3.840498,1627.468415,183355,183308
2.378853,2049.278336,183503,183500
2.088456,3279.268334,183022,183647
3.477333,2655.352138,183802,183689
1.266370,2984.610400,183921,183926
3.301442,1003.565386,184046,184037
1.879573,882.140775,183931,184153
3.164521,744.931452,184284,184282
1.789726,95.693331,184350,184385
2.424175,102.426767,184514,184513
2.855323,991.350994,184642,184624
3.742143,987.686363,184772,184771
3.339768,1077.328000,184889,184840
3.643913,548.589772,185023,184995
1.965746,2089.548544,185093,185150
2.811243,3226.620163,185279,185282
2.844041,1543.081057,185409,185418
2.188119,314.314846,185548,185564
1.255234,393.934431,180782,185669
2.403499,697.218766,185802,185782
2.359485,854.402071,185948,185943
2.119813,3910.595741,186060,186062
2.464305,1485.708645,186164,186165
3.361482,557.418853,186298,186233
3.699871,901.793032,186424,186386
2.210675,3408.547017,186548,186547
2.450884,1355.314941,186684,186681
2.818899,2802.720292,186845,186840
3.142029,1335.318632,186976,186958
2.734805,3326.420666,187110,187107
2.065106,354.925019,187245,187233
2.389692,175.892296,187339,187366
1.036553,1943.514286,187440,187484
3.724707,2869.471110,187600,187599
1.584743,1170.488676,187708,187721
2.473106,2534.637453,187841,187832
3.952898,2431.648675,187956,187898
1.576276,2530.171443,188070,188091
3.124748,483.356888,188205,188202
2.728342,495.617905,188334,188330
3.274575,251.387097,188461,188442
1.006687,623.171361,188584,188585
3.747279,1492.419819,188701,188700
1.666865,309.486945,188803,188819
2.039723,1540.718256,188921,188939
1.810485,432.100340,189089,189096
3.077116,1003.683574,189210,189218
2.295244,549.287941,189343,189350
1.084800,308.927314,189383,189481
1.259497,460.889189,189589,189608
2.515021,660.461870,189720,189737
1.883662,347.820957,189839,189860
1.990220,1082.999276,189963,189972
2.660215,497.671625,190099,190104
2.213577,178.473706,190159,190230
1.910957,842.408757,190331,190346
1.503628,2103.461234,190464,190473
4.108840,1132.563518,190591,156957
2.057813,3131.694154,190722,190724
1.116412,955.192501,190832,190850
2.171909,1487.516830,190979,190981
2.231919,3569.501429,191071,191105
2.958192,2197.265101,191232,191229
3.339691,243.395491,191390,191378
1.275258,559.867518,191521,191522
1.404352,1187.959579,191638,191653
1.509132,81.077734,191757,191787
2.726826,215.453691,191892,191888
1.776558,1030.624353,192018,192033
2.954156,999.327228,192183,192173
1.115702,511.687644,192329,192341
1.052282,405.976199,192474,192475
3.827676,505.038941,192600,192595
3.551183,255.839471,192725,192724
2.356999,201.724864,192852,192851
3.139611,761.025580,192976,192951
4.041105,1860.708279,193088,191386
4.029674,390.822042,193227,193186
2.007146,663.772449,193346,193347
3.588122,887.697427,193501,193480
1.549349,568.783675,193517,193650
2.257532,74.875263,193743,193759
1.262218,605.884108,193894,193898
3.465430,1158.680884,194024,193990
3.295464,2469.693490,194149,194120
3.944837,1678.673180,194270,194026
3.045658,897.493402,194408,194400
3.808358,627.331637,194516,194466
3.209623,375.380649,194626,194622
3.814387,355.303654,194750,194651
1.967762,3022.233848,194852,194856
4.050843,949.758390,194968,194485
2.883585,1435.217896,195061,195094
4.040557,2678.710879,195219,195178
2.293787,1157.969750,195356,195357
1.525334,576.036645,195239,195484
3.176965,317.401647,195616,195612
3.280498,348.723825,195738,195737
4.109308,865.961911,195859,137355
3.328272,553.898659,195991,196000
3.473698,2331.584574,196130,196128
3.046017,687.981962,196257,196254
1.258940,456.032209,196380,196396
3.361642,3163.647930,196524,196522
2.758165,1789.434697,196633,196628
1.921911,2360.514624,195640,196771
2.747781,897.636991,196923,196922
1.865278,466.642513,197044,197048
1.459701,317.693419,197092,197178
2.156314,2647.024991,197312,197314
1.338137,1505.538999,197281,197422
1.568365,1247.599752,197382,197558
1.272761,596.836474,197662,197718
1.044130,1129.610034,197037,197823
3.116294,1350.103723,197967,197965
3.678850,3004.877908,198093,198078
1.762558,1575.019501,195108,198204
3.424846,489.149962,198325,198327
3.844342,2444.210870,198453,198376
3.013974,899.786674,198572,198562
3.838306,909.381450,198688,198687
2.940746,2191.861897,198822,198834
2.090750,1242.059517,198942,198960
1.363000,1282.659641,199027,199084
1.009906,1388.051026,199225,199226
1.321130,423.241227,199341,199343
1.390831,1506.031610,199416,199484
2.145231,615.677086,199616,199614
1.584674,364.690208,199744,199747
3.606066,140.394987,199869,199847